GENE,CDSLEN,CHROM,START,STOP,STRAND,HOMOLOG,PERCENTID,ALNLEN
Afu6g10250,1935,Chr6_A_fumigatus_Af293,2535770,2537889,+,AFUB_076310,99.90,1935
Afu6g10260,1005,Chr6_A_fumigatus_Af293,2538698,2540890,-,AFUB_076320,100.00,1005
Afu6g10280,984,Chr6_A_fumigatus_Af293,2542966,2544296,+,AFUB_076330,99.79,951
Afu6g10290,1218,Chr6_A_fumigatus_Af293,2544506,2546016,-,AFUB_076340,99.91,1053
Afu6g10300,516,Chr6_A_fumigatus_Af293,2546063,2547851,+,AFUB_076350,100.00,516
Afu6g10310,1476,Chr6_A_fumigatus_Af293,2548028,2549819,-,AFUB_076360,99.93,1476
Afu6g10320,1491,Chr6_A_fumigatus_Af293,2550192,2552542,-,AFUB_076370,100.00,1491
Afu6g10330,1170,Chr6_A_fumigatus_Af293,2552711,2554445,+,AFUB_076380,99.87,783
Afu6g10340,2025,Chr6_A_fumigatus_Af293,2554776,2556800,+,AFUB_076390,99.85,2025
Afu6g10350,180,Chr6_A_fumigatus_Af293,2557050,2557986,+,AFUB_076400,100.00,180
Afu6g10360,2985,Chr6_A_fumigatus_Af293,2558547,2561997,+,AFUB_076410,99.90,2985
Afu6g10370,2358,Chr6_A_fumigatus_Af293,2562071,2564922,-,AFUB_076420,99.96,2358
Afu6g10380,3723,Chr6_A_fumigatus_Af293,2565347,2569720,+,AFUB_076430,99.92,3723
Afu6g10390,5454,Chr6_A_fumigatus_Af293,2569800,2575915,-,AFUB_076440,99.96,5454
Afu6g10400,2127,Chr6_A_fumigatus_Af293,2576665,2579169,+,AFUB_076450,99.91,2127
Afu6g10410,2877,Chr6_A_fumigatus_Af293,2579461,2582722,+,AFUB_076460,99.65,2838
Afu6g10420,2181,Chr6_A_fumigatus_Af293,2582984,2585241,+,AFUB_076470,100.00,2181
Afu6g10430,1464,Chr6_A_fumigatus_Af293,2586019,2588280,-,AFUB_076480,99.93,1464
Afu6g10440,915,Chr6_A_fumigatus_Af293,2588327,2589836,-,AFUB_076490,99.78,915
Afu6g10450,747,Chr6_A_fumigatus_Af293,2589859,2590745,+,AFUB_076500,100.00,747
Afu6g10460,1323,Chr6_A_fumigatus_Af293,2591332,2592773,-,AFUB_076510,99.92,1323
Afu6g10470,1428,Chr6_A_fumigatus_Af293,2596608,2598107,+,AFUB_076520,100.00,1428
Afu6g10480,639,Chr6_A_fumigatus_Af293,2598806,2599623,-,AFUB_076530,100.00,627
Afu6g10490,1335,Chr6_A_fumigatus_Af293,2599861,2601257,+,AFUB_076540,99.25,1335
Afu6g10500,1236,Chr6_A_fumigatus_Af293,2601578,2603043,-,AFUB_076550,99.29,987
Afu6g10510,1578,Chr6_A_fumigatus_Af293,2603640,2606656,+,AFUB_076560,99.85,660
Afu6g10520,1131,Chr6_A_fumigatus_Af293,2607306,2608820,-,AFUB_076570,100.00,1131
Afu6g10530,315,Chr6_A_fumigatus_Af293,2608916,2609346,+,AFUB_076580,100.00,315
Afu6g10540,1113,Chr6_A_fumigatus_Af293,2609862,2611360,-,AFUB_076590,98.97,677
Afu6g10550,1206,Chr6_A_fumigatus_Af293,2611565,2614557,-,AFUB_076600,100.00,1206
Afu6g10560,582,Chr6_A_fumigatus_Af293,2615560,2616540,+,AFUB_076610,100.00,582
Afu6g10580,609,Chr6_A_fumigatus_Af293,2617941,2618993,+,AFUB_076620,99.84,609
Afu6g10590,2919,Chr6_A_fumigatus_Af293,2619403,2622927,-,AFUB_076630,100.00,2919
Afu6g10600,1674,Chr6_A_fumigatus_Af293,2623217,2625115,-,AFUB_076640,99.76,1674
Afu6g10610,819,Chr6_A_fumigatus_Af293,2625814,2626707,+,AFUB_076650,100.00,819
Afu6g10620,1068,Chr6_A_fumigatus_Af293,2626932,2628109,-,AFUB_076660,99.44,1068
Afu6g10630,1146,Chr6_A_fumigatus_Af293,2628240,2629508,+,AFUB_076670,99.56,1146
Afu6g10640,564,Chr6_A_fumigatus_Af293,2629589,2630183,+,AFUB_076680,99.29,564
Afu6g10650,1974,Chr6_A_fumigatus_Af293,2631089,2633781,-,AFUB_076690,99.62,1845
Afu6g10660,1461,Chr6_A_fumigatus_Af293,2635217,2637474,+,AFUB_076700,99.86,1461
Afu6g10670,936,Chr6_A_fumigatus_Af293,2638238,2640263,-,AFUB_076710,99.84,624
Afu6g10680,1116,Chr6_A_fumigatus_Af293,2640275,2641930,-,AFUB_076720,100.00,1116
Afu6g10690,1017,Chr6_A_fumigatus_Af293,2642029,2643157,+,AFUB_076730,100.00,1017
Afu6g10700,369,Chr6_A_fumigatus_Af293,2643846,2644318,+,AFUB_076740,100.00,286
Afu6g10710,2625,Chr6_A_fumigatus_Af293,2644830,2647909,-,AFUB_076750,100.00,2625
Afu6g10720,1191,Chr6_A_fumigatus_Af293,2647926,2649944,-,AFUB_076760,99.92,1191
Afu6g10730,1434,Chr6_A_fumigatus_Af293,2650122,2652248,-,AFUB_076770,99.93,1350
Afu6g10740,1065,Chr6_A_fumigatus_Af293,2652894,2654144,+,AFUB_076780,99.72,1065
Afu6g10750,3621,Chr6_A_fumigatus_Af293,2655000,2658888,+,AFUB_076790,99.89,3621
Afu6g10760,879,Chr6_A_fumigatus_Af293,2659743,2660907,-,AFUB_076800,100.00,879
Afu6g10770,834,Chr6_A_fumigatus_Af293,2660961,2662341,+,AFUB_076810,100.00,834
Afu6g10780,1596,Chr6_A_fumigatus_Af293,2662482,2664851,+,AFUB_076820,100.00,1596
Afu6g10790,1530,Chr6_A_fumigatus_Af293,2665015,2667089,+,AFUB_076830,99.93,1530
Afu6g10800,1632,Chr6_A_fumigatus_Af293,2667152,2669543,+,AFUB_076840,99.88,1632
Afu6g10810,1467,Chr6_A_fumigatus_Af293,2669581,2672089,+,AFUB_076850,100.00,1467
Afu6g10820,906,Chr6_A_fumigatus_Af293,2672308,2673356,+,AFUB_076860,100.00,906
Afu6g10830,990,Chr6_A_fumigatus_Af293,2673676,2675282,-,AFUB_076870,100.00,990
Afu6g10840,1062,Chr6_A_fumigatus_Af293,2675461,2677002,-,AFUB_076880,99.87,789
Afu6g10850,972,Chr6_A_fumigatus_Af293,2677870,2679238,+,AFUB_076890,99.53,643
Afu6g10860,921,Chr6_A_fumigatus_Af293,2679288,2680278,-,AFUB_076900,99.89,921
Afu6g10870,1380,Chr6_A_fumigatus_Af293,2680639,2682018,-,NONE,0,0
Afu6g10880,1539,Chr6_A_fumigatus_Af293,2682827,2684963,-,AFUB_076910,99.94,1539
Afu6g10890,2502,Chr6_A_fumigatus_Af293,2685059,2688503,-,AFUB_076920,99.88,2502
Afu6g10900,2154,Chr6_A_fumigatus_Af293,2688596,2691336,-,AFUB_076930,99.95,2154
Afu6g10920,1650,Chr6_A_fumigatus_Af293,2691551,2693259,-,NONE,0,0
Afu6g10930,2115,Chr6_A_fumigatus_Af293,2693461,2696558,+,AFUB_076950,99.91,1125
Afu6g10940,762,Chr6_A_fumigatus_Af293,2697014,2698455,-,AFUB_076970,100.00,762
Afu6g10960,240,Chr6_A_fumigatus_Af293,2698751,2698990,-,AFUB_076980,100.00,240
Afu6g10965,333,Chr6_A_fumigatus_Af293,2699476,2700085,-,AFUB_076990,100.00,333
Afu6g10970,576,Chr6_A_fumigatus_Af293,2700658,2701233,+,AFUB_077000,100.00,576
Afu6g10980,3423,Chr6_A_fumigatus_Af293,2701579,2705563,-,AFUB_077010,100.00,3423
Afu6g10990,2088,Chr6_A_fumigatus_Af293,2705742,2709089,-,AFUB_077020,99.95,2088
Afu6g11000,204,Chr6_A_fumigatus_Af293,2710354,2710557,+,AFUB_077030,100.00,204
Afu6g11010,7734,Chr6_A_fumigatus_Af293,2710858,2718778,+,AFUB_077040,99.96,7734
Afu6g11020,1098,Chr6_A_fumigatus_Af293,2719287,2721648,+,AFUB_077050,99.82,1098
Afu6g11030,1851,Chr6_A_fumigatus_Af293,2722362,2724481,+,AFUB_077060,99.12,1586
Afu6g11040,972,Chr6_A_fumigatus_Af293,2724820,2726503,-,AFUB_077070,99.69,972
Afu6g11060,645,Chr6_A_fumigatus_Af293,2726544,2727721,-,AFUB_077080,100.00,645
Afu6g11070,2364,Chr6_A_fumigatus_Af293,2727896,2730328,+,AFUB_077090,100.00,2364
Afu6g11090,126,Chr6_A_fumigatus_Af293,2731064,2731189,-,AFUB_077110,100.00,126
Afu6g11100,1677,Chr6_A_fumigatus_Af293,2731203,2733162,+,AFUB_077120,100.00,1677
Afu6g11110,1656,Chr6_A_fumigatus_Af293,2733600,2736538,-,AFUB_077130,99.82,1656
Afu6g11120,2805,Chr6_A_fumigatus_Af293,2740296,2746562,-,AFUB_077140,99.16,1780
Afu6g11130,840,Chr6_A_fumigatus_Af293,2746740,2747858,+,AFUB_077150,100.00,837
Afu6g11140,1974,Chr6_A_fumigatus_Af293,2748134,2750223,-,AFUB_077160,100.00,1974
Afu6g11150,525,Chr6_A_fumigatus_Af293,2751129,2751896,+,AFUB_077170,100.00,525
Afu6g11160,840,Chr6_A_fumigatus_Af293,2752098,2754000,-,AFUB_077180,100.00,840
Afu6g11170,1353,Chr6_A_fumigatus_Af293,2754019,2758457,-,AFUB_077190,99.56,1353
Afu6g11180,2073,Chr6_A_fumigatus_Af293,2758541,2763032,-,AFUB_077200,100.00,1092
Afu6g11190,4848,Chr6_A_fumigatus_Af293,2763113,2768503,+,AFUB_077210,99.54,4555
Afu6g11200,2730,Chr6_A_fumigatus_Af293,2771001,2775091,+,AFUB_077220,100.00,2730
Afu6g11210,972,Chr6_A_fumigatus_Af293,2775181,2776329,-,AFUB_077230,99.90,972
Afu6g11220,3225,Chr6_A_fumigatus_Af293,2777065,2780364,+,AFUB_077240,100.00,3225
Afu6g11230,1878,Chr6_A_fumigatus_Af293,2781206,2783158,-,AFUB_077250,100.00,1878
Afu6g11240,234,Chr6_A_fumigatus_Af293,2783722,2783955,+,AFUB_077260,100.00,234
Afu6g11250,1854,Chr6_A_fumigatus_Af293,2784279,2786245,-,AFUB_077270,100.00,1854
Afu6g11260,801,Chr6_A_fumigatus_Af293,2786302,2788495,+,AFUB_077280,100.00,801
Afu6g11270,762,Chr6_A_fumigatus_Af293,2788595,2789830,-,AFUB_077290,100.00,762
Afu6g11280,768,Chr6_A_fumigatus_Af293,2790205,2791149,-,AFUB_077300,100.00,768
Afu6g11290,2385,Chr6_A_fumigatus_Af293,2791686,2794522,-,AFUB_077310,100.00,2385
Afu6g11300,3324,Chr6_A_fumigatus_Af293,2794999,2799566,-,AFUB_077320,100.00,3324
Afu6g11310,6771,Chr6_A_fumigatus_Af293,2800855,2808760,+,AFUB_077330,99.99,6771
Afu6g11320,1488,Chr6_A_fumigatus_Af293,2808772,2811674,+,AFUB_077340,99.93,1488
Afu6g11330,1398,Chr6_A_fumigatus_Af293,2811823,2813849,+,AFUB_077350,99.92,1192
Afu6g11340,1644,Chr6_A_fumigatus_Af293,2813859,2816313,-,AFUB_077360,99.88,1644
Afu6g11360,2274,Chr6_A_fumigatus_Af293,2816357,2818988,+,AFUB_077370,100.00,2274
Afu6g11370,2058,Chr6_A_fumigatus_Af293,2819227,2821753,-,AFUB_077380,100.00,2058
Afu6g11380,510,Chr6_A_fumigatus_Af293,2821854,2823196,+,AFUB_077390,100.00,510
Afu6g11390,1428,Chr6_A_fumigatus_Af293,2823434,2825489,+,AFUB_077400,100.00,1428
Afu6g11400,3210,Chr6_A_fumigatus_Af293,2825956,2829227,-,AFUB_077410,100.00,3210
Afu6g11410,2355,Chr6_A_fumigatus_Af293,2829600,2832547,+,AFUB_077420,100.00,2355
Afu6g11420,1875,Chr6_A_fumigatus_Af293,2832631,2835463,-,AFUB_077430,100.00,1875
Afu6g11430,1680,Chr6_A_fumigatus_Af293,2836690,2839232,+,AFUB_077440,100.00,1680
Afu6g11440,741,Chr6_A_fumigatus_Af293,2839403,2840190,-,AFUB_077450,100.00,741
Afu6g11450,1998,Chr6_A_fumigatus_Af293,2842490,2845729,-,AFUB_077460,100.00,1998
Afu6g11460,1746,Chr6_A_fumigatus_Af293,2846747,2849693,-,AFUB_077470,99.26,1746
Afu6g11470,1167,Chr6_A_fumigatus_Af293,2849713,2851389,+,AFUB_077480,100.00,1167
Afu6g11480,1602,Chr6_A_fumigatus_Af293,2851713,2853425,+,AFUB_077490,100.00,1602
Afu6g11490,693,Chr6_A_fumigatus_Af293,2854123,2854815,+,AFUB_077500,100.00,693
Afu6g11500,405,Chr6_A_fumigatus_Af293,2854867,2855271,-,AFUB_077510,99.75,405
Afu6g11510,2307,Chr6_A_fumigatus_Af293,2855469,2858886,+,AFUB_077520,99.96,2307
Afu6g11520,1311,Chr6_A_fumigatus_Af293,2862365,2863886,+,AFUB_077530,99.92,1311
Afu6g11530,438,Chr6_A_fumigatus_Af293,2864615,2865112,+,AFUB_077540,99.77,438
Afu6g11540,1641,Chr6_A_fumigatus_Af293,2865816,2867887,-,AFUB_077550,100.00,1641
Afu6g11560,1164,Chr6_A_fumigatus_Af293,2868644,2871057,+,AFUB_077580,99.83,1164
Afu6g11570,1632,Chr6_A_fumigatus_Af293,2871154,2872785,-,AFUB_077590,99.73,1110
Afu6g11580,1089,Chr6_A_fumigatus_Af293,2872892,2874580,-,AFUB_077600,100.00,945
Afu6g11590,732,Chr6_A_fumigatus_Af293,2874608,2875386,+,AFUB_077610,100.00,732
Afu6g11600,1194,Chr6_A_fumigatus_Af293,2875452,2876848,-,AFUB_077620,100.00,1194
Afu6g11610,1599,Chr6_A_fumigatus_Af293,2878078,2879676,-,AFUB_077630,99.94,1599
Afu6g11620,879,Chr6_A_fumigatus_Af293,2883520,2902459,+,AFUB_077640,100.00,879
Afu6g11630,1674,Chr6_A_fumigatus_Af293,2895932,2897772,+,AFUB_079620,54.39,1184
Afu6g11640,1485,Chr6_A_fumigatus_Af293,2898174,2899897,-,NONE,0,0
Afu6g11650,1017,Chr6_A_fumigatus_Af293,2900305,2901321,+,AFUB_046300,57.16,992
Afu6g11660,1227,Chr6_A_fumigatus_Af293,2902649,2904083,-,AFUB_077650,100.00,1227
Afu6g11670,1566,Chr6_A_fumigatus_Af293,2905116,2906792,-,AFUB_077660,99.81,1566
Afu6g11680,1776,Chr6_A_fumigatus_Af293,2907124,2909819,-,AFUB_077670,99.72,1776
Afu6g11700,1536,Chr6_A_fumigatus_Af293,2911973,2913784,+,AFUB_077690,99.15,1536
Afu6g11710,528,Chr6_A_fumigatus_Af293,2915903,2916483,+,AFUB_077710,95.45,528
Afu6g11720,1113,Chr6_A_fumigatus_Af293,2917428,2918974,-,AFUB_077720,99.82,1113
Afu6g11740,903,Chr6_A_fumigatus_Af293,2919410,2922949,+,AFUB_077730,99.01,912
Afu6g11745,621,Chr6_A_fumigatus_Af293,2919772,2921649,-,NONE,0,0
Afu6g11750,1656,Chr6_A_fumigatus_Af293,2923476,2925442,+,AFUB_077740,99.70,1657
Afu6g11760,333,Chr6_A_fumigatus_Af293,2925442,2925774,+,AFUB_077740,100.00,333
Afu6g11770,849,Chr6_A_fumigatus_Af293,2926410,2927479,+,AFUB_077760,99.88,849
Afu6g11780,1413,Chr6_A_fumigatus_Af293,2932356,2934376,+,AFUB_077770,99.79,1413
Afu6g11790,759,Chr6_A_fumigatus_Af293,2944024,2944990,-,AFUB_077800,99.81,525
Afu6g11800,867,Chr6_A_fumigatus_Af293,2948991,2950141,-,AFUB_077810,100.00,867
Afu6g11810,867,Chr6_A_fumigatus_Af293,2951207,2952200,+,AFUB_077820,99.77,867
Afu6g11820,927,Chr6_A_fumigatus_Af293,2954046,2955081,-,AFUB_077830,99.89,927
Afu6g11840,1449,Chr6_A_fumigatus_Af293,2958901,2960930,-,AFUB_077840,99.93,1449
Afu6g11850,1194,Chr6_A_fumigatus_Af293,2961275,2962537,+,AFUB_077850,99.75,1194
Afu6g11870,1143,Chr6_A_fumigatus_Af293,2963755,2965221,-,AFUB_077870,99.87,799
Afu6g11880,1296,Chr6_A_fumigatus_Af293,2966309,2967789,+,AFUB_077880,100.00,1296
Afu6g11890,2793,Chr6_A_fumigatus_Af293,2968307,2972392,-,AFUB_077890,99.86,2793
Afu6g11900,309,Chr6_A_fumigatus_Af293,2978234,2978542,+,AFUB_077899,99.10,222
Afu6g11910,2571,Chr6_A_fumigatus_Af293,2979806,2982639,-,AFUB_077900,99.92,2571
Afu6g11920,1569,Chr6_A_fumigatus_Af293,2983410,2985177,-,AFUB_077910,99.90,1028
Afu6g11930,2238,Chr6_A_fumigatus_Af293,2985183,2987791,+,AFUB_077920,99.00,1004
Afu6g11950,531,Chr6_A_fumigatus_Af293,2988181,2988832,+,AFUB_077930,99.81,531
Afu6g11960,771,Chr6_A_fumigatus_Af293,2989707,2990929,-,AFUB_077940,99.48,771
Afu6g11970,1449,Chr6_A_fumigatus_Af293,2991746,2993296,+,AFUB_077950,99.21,759
Afu6g11980,2469,Chr6_A_fumigatus_Af293,2994433,2997349,+,AFUB_077960,99.75,2384
Afu6g11990,318,Chr6_A_fumigatus_Af293,3000032,3000532,+,AFUB_077970,100.00,318
Afu6g12000,285,Chr6_A_fumigatus_Af293,3001362,3001996,+,AFUB_077980,100.00,285
Afu6g12010,1230,Chr6_A_fumigatus_Af293,3003458,3004747,-,AFUB_077995,99.92,1230
Afu6g12020,2094,Chr6_A_fumigatus_Af293,3005074,3008624,+,AFUB_078010,99.47,2094
Afu6g12030,699,Chr6_A_fumigatus_Af293,3009125,3009823,-,AFUB_078020,99.70,672
Afu6g12040,1581,Chr6_A_fumigatus_Af293,3009975,3012868,+,AFUB_078030,99.62,1581
Afu6g12050,3483,Chr6_A_fumigatus_Af293,3013593,3017507,+,AFUB_078040,99.91,3483
Afu6g12060,1218,Chr6_A_fumigatus_Af293,3017908,3019870,-,AFUB_078050,99.89,938
Afu6g12070,1482,Chr6_A_fumigatus_Af293,3020056,3022097,+,AFUB_078060,99.20,1494
Afu6g12080,11868,Chr6_A_fumigatus_Af293,3023035,3035305,-,AFUB_078070,99.92,11868
Afu6g12090,1857,Chr6_A_fumigatus_Af293,3038291,3040403,+,AFUB_078080,99.84,1857
Afu6g12100,714,Chr6_A_fumigatus_Af293,3042096,3042951,+,AFUB_069210,65.54,682
Afu6g12110,1341,Chr6_A_fumigatus_Af293,3043561,3044963,+,AFUB_078100,99.85,1341
Afu6g12120,1143,Chr6_A_fumigatus_Af293,3045388,3046594,-,AFUB_078110,99.74,1143
Afu6g12130,2115,Chr6_A_fumigatus_Af293,3048566,3050736,+,AFUB_078120,99.95,2115
Afu6g12140,867,Chr6_A_fumigatus_Af293,3050777,3051699,-,AFUB_078130,100.00,867
Afu6g12145,261,Chr6_A_fumigatus_Af293,3053470,3053788,-,AFUB_078140,100.00,261
Afu6g12150,558,Chr6_A_fumigatus_Af293,3055708,3056265,+,AFUB_078150,99.82,558
Afu6g12160,2094,Chr6_A_fumigatus_Af293,3057570,3059832,+,AFUB_078160,99.95,2094
Afu6g12170,339,Chr6_A_fumigatus_Af293,3059930,3061269,+,AFUB_078170,100.00,339
Afu6g12180,1308,Chr6_A_fumigatus_Af293,3061800,3064340,+,AFUB_078180,98.64,1320
Afu6g12190,1047,Chr6_A_fumigatus_Af293,3066635,3067681,+,AFUB_078190,99.81,1047
Afu6g12200,324,Chr6_A_fumigatus_Af293,3068206,3068657,+,AFUB_078200,100.00,324
Afu6g12210,666,Chr6_A_fumigatus_Af293,3069642,3071052,+,AFUB_078210,100.00,666
Afu6g12220,585,Chr6_A_fumigatus_Af293,3071777,3072444,-,AFUB_078230,100.00,585
Afu6g12230,1923,Chr6_A_fumigatus_Af293,3072842,3074855,-,AFUB_078240,100.00,1923
Afu6g12240,1281,Chr6_A_fumigatus_Af293,3075736,3077061,-,AFUB_078250,99.92,1281
Afu6g12250,1557,Chr6_A_fumigatus_Af293,3077412,3079875,-,AFUB_078260,99.87,1557
Afu6g12270,3798,Chr6_A_fumigatus_Af293,3079876,3085006,-,AFUB_078270,99.95,3798
Afu6g12280,594,Chr6_A_fumigatus_Af293,3085109,3086436,+,AFUB_078280,100.00,594
Afu6g12290,2547,Chr6_A_fumigatus_Af293,3087692,3091785,+,AFUB_078290,99.92,2547
Afu6g12300,1437,Chr6_A_fumigatus_Af293,3092400,3097118,-,AFUB_078300,99.17,1443
Afu6g12310,900,Chr6_A_fumigatus_Af293,3097561,3098892,+,AFUB_078310,99.89,900
Afu6g12320,1455,Chr6_A_fumigatus_Af293,3099032,3100486,-,AFUB_078320,99.93,1455
Afu6g12330,1584,Chr6_A_fumigatus_Af293,3100860,3102650,+,AFUB_078330,99.75,1587
Afu6g12340,3801,Chr6_A_fumigatus_Af293,3103528,3108222,-,AFUB_078340,99.84,3801
Afu6g12350,2856,Chr6_A_fumigatus_Af293,3109614,3113531,+,AFUB_078350,99.96,2856
Afu6g12360,2682,Chr6_A_fumigatus_Af293,3114809,3117604,+,AFUB_078360,99.93,2682
Afu6g12370,2010,Chr6_A_fumigatus_Af293,3118007,3120762,+,AFUB_078370,97.15,1858
Afu6g12380,1110,Chr6_A_fumigatus_Af293,3121197,3122438,-,AFUB_078380,100.00,1110
Afu6g12390,1515,Chr6_A_fumigatus_Af293,3123601,3125892,-,AFUB_078390,100.00,1515
Afu6g12400,5715,Chr6_A_fumigatus_Af293,3126263,3133108,-,AFUB_078400,99.98,5715
Afu6g12410,1626,Chr6_A_fumigatus_Af293,3135231,3140319,+,AFUB_078410,99.94,1626
Afu6g12420,2124,Chr6_A_fumigatus_Af293,3140680,3143410,+,AFUB_078430,99.91,2124
Afu6g12430,687,Chr6_A_fumigatus_Af293,3144533,3146010,-,AFUB_078440,100.00,687
Afu6g12440,1503,Chr6_A_fumigatus_Af293,3146193,3148176,-,AFUB_078450,99.87,1503
Afu6g12450,300,Chr6_A_fumigatus_Af293,3148860,3149381,+,AFUB_078460,100.00,300
Afu6g12460,861,Chr6_A_fumigatus_Af293,3149410,3150291,-,AFUB_078470,99.88,861
Afu6g12470,2259,Chr6_A_fumigatus_Af293,3150501,3152890,+,AFUB_078480,100.00,2259
Afu6g12480,1179,Chr6_A_fumigatus_Af293,3153067,3154613,-,AFUB_078490,100.00,1179
Afu6g12490,399,Chr6_A_fumigatus_Af293,3154783,3155371,+,AFUB_078500,100.00,399
Afu6g12500,663,Chr6_A_fumigatus_Af293,3155495,3156604,-,AFUB_078510,100.00,663
Afu6g12522,1869,Chr6_A_fumigatus_Af293,3158293,3161698,+,AFUB_078520,99.41,1870
Afu6g12530,2304,Chr6_A_fumigatus_Af293,3161896,3164722,+,AFUB_078530,99.96,2304
Afu6g12540,1536,Chr6_A_fumigatus_Af293,3164959,3168163,+,AFUB_078540,99.93,1536
Afu6g12550,918,Chr6_A_fumigatus_Af293,3168900,3171709,+,AFUB_078550,100.00,918
Afu6g12560,2421,Chr6_A_fumigatus_Af293,3171777,3175197,+,AFUB_078560,99.87,2330
Afu6g12570,1686,Chr6_A_fumigatus_Af293,3175586,3177557,-,AFUB_078570,99.76,1686
Afu6g12580,1554,Chr6_A_fumigatus_Af293,3178889,3181554,-,AFUB_078580,100.00,1554
Afu6g12590,693,Chr6_A_fumigatus_Af293,3182166,3182915,-,AFUB_078590,99.86,693
Afu6g12600,2115,Chr6_A_fumigatus_Af293,3183146,3185640,-,AFUB_078600,99.85,2004
Afu6g12610,1116,Chr6_A_fumigatus_Af293,3187923,3189106,+,AFUB_078610,100.00,1116
Afu6g12620,615,Chr6_A_fumigatus_Af293,3189649,3190472,-,AFUB_078620,100.00,615
Afu6g12630,3384,Chr6_A_fumigatus_Af293,3191117,3194980,+,AFUB_078630,100.00,3384
Afu6g12640,1977,Chr6_A_fumigatus_Af293,3194999,3197307,-,AFUB_078640,100.00,1977
Afu6g12650,930,Chr6_A_fumigatus_Af293,3197350,3198766,-,AFUB_078650,100.00,930
Afu6g12660,468,Chr6_A_fumigatus_Af293,3198813,3199723,+,AFUB_078660,100.00,468
Afu6g12670,1509,Chr6_A_fumigatus_Af293,3200099,3201874,-,AFUB_078670,100.00,1509
Afu6g12680,408,Chr6_A_fumigatus_Af293,3202069,3203845,+,AFUB_078680,96.32,408
Afu6g12690,1746,Chr6_A_fumigatus_Af293,3204154,3206055,-,AFUB_078690,100.00,1746
Afu6g12700,618,Chr6_A_fumigatus_Af293,3206623,3207799,+,AFUB_078700,100.00,618
Afu6g12710,1497,Chr6_A_fumigatus_Af293,3207932,3210923,+,AFUB_078710,100.00,1497
Afu6g12720,237,Chr6_A_fumigatus_Af293,3211177,3211760,-,AFUB_078720,100.00,237
Afu6g12730,1785,Chr6_A_fumigatus_Af293,3211937,3219298,+,AFUB_078730,100.00,1785
Afu6g12740,738,Chr6_A_fumigatus_Af293,3219940,3220875,+,AFUB_078740,100.00,738
Afu6g12750,819,Chr6_A_fumigatus_Af293,3221512,3222661,+,AFUB_078750,99.88,819
Afu6g12760,1926,Chr6_A_fumigatus_Af293,3222845,3225228,+,AFUB_078760,99.19,1366
Afu6g12770,1146,Chr6_A_fumigatus_Af293,3225355,3226949,-,AFUB_078770,100.00,1146
Afu6g12780,726,Chr6_A_fumigatus_Af293,3227475,3228312,+,AFUB_078780,100.00,726
Afu6g12790,1149,Chr6_A_fumigatus_Af293,3228844,3230648,+,AFUB_078790,100.00,1149
Afu6g12800,1086,Chr6_A_fumigatus_Af293,3230762,3232059,+,AFUB_078800,99.13,1035
Afu6g12820,1062,Chr6_A_fumigatus_Af293,3232650,3235395,-,AFUB_078810,99.91,1062
Afu6g12830,2766,Chr6_A_fumigatus_Af293,3235963,3240280,-,AFUB_001900,100.00,2766
Afu6g12840,2181,Chr6_A_fumigatus_Af293,3241109,3244300,+,AFUB_001890,100.00,2181
Afu6g12860,1227,Chr6_A_fumigatus_Af293,3244430,3246490,-,AFUB_001880,100.00,1227
Afu6g12870,2184,Chr6_A_fumigatus_Af293,3246759,3250083,+,AFUB_001870,100.00,2184
Afu6g12880,231,Chr6_A_fumigatus_Af293,3250553,3251830,+,AFUB_001860,100.00,231
Afu6g12890,2784,Chr6_A_fumigatus_Af293,3252637,3256208,-,AFUB_001850,99.89,2784
Afu6g12910,2436,Chr6_A_fumigatus_Af293,3256300,3259274,-,AFUB_001840,100.00,2046
Afu6g12900,924,Chr6_A_fumigatus_Af293,3259410,3260559,+,AFUB_001830,100.00,837
Afu6g12920,486,Chr6_A_fumigatus_Af293,3260992,3261477,-,AFUB_001820,100.00,486
Afu6g12930,2364,Chr6_A_fumigatus_Af293,3262522,3265936,+,AFUB_001810,99.73,2220
Afu6g12940,879,Chr6_A_fumigatus_Af293,3266236,3267678,+,AFUB_001800,100.00,799
Afu6g12950,1548,Chr6_A_fumigatus_Af293,3268165,3271109,+,AFUB_001790,99.94,1548
Afu6g12960,663,Chr6_A_fumigatus_Af293,3271271,3272391,+,AFUB_001780,99.70,663
Afu6g12970,1404,Chr6_A_fumigatus_Af293,3272936,3274511,-,AFUB_001770,100.00,1404
Afu6g12980,2736,Chr6_A_fumigatus_Af293,3275550,3278496,+,AFUB_001760,99.93,2736
Afu6g12990,792,Chr6_A_fumigatus_Af293,3279115,3280591,-,AFUB_001750,100.00,713
Afu6g13020,558,Chr6_A_fumigatus_Af293,3280742,3281618,-,AFUB_001740,100.00,558
Afu6g13010,966,Chr6_A_fumigatus_Af293,3281932,3282958,+,AFUB_001730,99.69,966
Afu6g13030,3186,Chr6_A_fumigatus_Af293,3283952,3287852,-,AFUB_001720,99.87,3186
Afu6g13050,2244,Chr6_A_fumigatus_Af293,3289752,3293409,+,AFUB_001710,99.87,2244
Afu6g13060,2274,Chr6_A_fumigatus_Af293,3295984,3299610,+,AFUB_001700,99.96,2274
Afu6g13070,1392,Chr6_A_fumigatus_Af293,3299892,3302464,+,AFUB_001690,99.76,1272
