QUERY,HIT,PID,ALNLEN,CHROM,START,STOP,STRAND
Afu6g10370,AFUB_076420,99.96,2358,Chr6_A_fumigatus_Af293,2562071,2564922,-
Afu6g10380,AFUB_076430,99.92,3723,Chr6_A_fumigatus_Af293,2565347,2569720,+
Afu6g10390,AFUB_076440,99.96,5454,Chr6_A_fumigatus_Af293,2569800,2575915,-
Afu6g10400,AFUB_076450,99.91,2127,Chr6_A_fumigatus_Af293,2576665,2579169,+
Afu6g10410,AFUB_076460,99.65,2838,Chr6_A_fumigatus_Af293,2579461,2582722,+
Afu6g10420,AFUB_076470,100.00,2181,Chr6_A_fumigatus_Af293,2582984,2585241,+
Afu6g10430,AFUB_076480,99.93,1464,Chr6_A_fumigatus_Af293,2586019,2588280,-
Afu6g10440,AFUB_076490,99.78,915,Chr6_A_fumigatus_Af293,2588327,2589836,-
Afu6g10450,AFUB_076500,100.00,747,Chr6_A_fumigatus_Af293,2589859,2590745,+
Afu6g10460,AFUB_076510,99.92,1323,Chr6_A_fumigatus_Af293,2591332,2592773,-
Afu6g10470,AFUB_076520,100.00,1428,Chr6_A_fumigatus_Af293,2596608,2598107,+
Afu6g10480,AFUB_076530,100.00,627,Chr6_A_fumigatus_Af293,2598806,2599623,-
Afu6g10490,AFUB_076540,99.25,1335,Chr6_A_fumigatus_Af293,2599861,2601257,+
Afu6g10500,AFUB_076550,99.29,987,Chr6_A_fumigatus_Af293,2601578,2603043,-
Afu6g10510,AFUB_076560,99.85,660,Chr6_A_fumigatus_Af293,2603640,2606656,+
Afu6g10520,AFUB_076570,100.00,1131,Chr6_A_fumigatus_Af293,2607306,2608820,-
Afu6g10530,AFUB_076580,100.00,315,Chr6_A_fumigatus_Af293,2608916,2609346,+
Afu6g10540,AFUB_076590,98.97,677,Chr6_A_fumigatus_Af293,2609862,2611360,-
Afu6g10550,AFUB_076600,100.00,1206,Chr6_A_fumigatus_Af293,2611565,2614557,-
Afu6g10560,AFUB_076610,100.00,582,Chr6_A_fumigatus_Af293,2615560,2616540,+
Afu6g10580,AFUB_076620,99.84,609,Chr6_A_fumigatus_Af293,2617941,2618993,+
Afu6g10590,AFUB_076630,100.00,2919,Chr6_A_fumigatus_Af293,2619403,2622927,-
Afu6g10600,AFUB_076640,99.76,1674,Chr6_A_fumigatus_Af293,2623217,2625115,-
Afu6g10610,AFUB_076650,100.00,819,Chr6_A_fumigatus_Af293,2625814,2626707,+
Afu6g10620,AFUB_076660,99.44,1068,Chr6_A_fumigatus_Af293,2626932,2628109,-
Afu6g10630,AFUB_076670,99.56,1146,Chr6_A_fumigatus_Af293,2628240,2629508,+
Afu6g10640,AFUB_076680,99.29,564,Chr6_A_fumigatus_Af293,2629589,2630183,+
Afu6g10650,AFUB_076690,99.62,1845,Chr6_A_fumigatus_Af293,2631089,2633781,-
Afu6g10660,AFUB_076700,99.86,1461,Chr6_A_fumigatus_Af293,2635217,2637474,+
Afu6g10670,AFUB_076710,99.84,624,Chr6_A_fumigatus_Af293,2638238,2640263,-
Afu6g10680,AFUB_076720,100.00,1116,Chr6_A_fumigatus_Af293,2640275,2641930,-
Afu6g10690,AFUB_076730,100.00,1017,Chr6_A_fumigatus_Af293,2642029,2643157,+
Afu6g10700,AFUB_076740,100.00,286,Chr6_A_fumigatus_Af293,2643846,2644318,+
Afu6g10710,AFUB_076750,100.00,2625,Chr6_A_fumigatus_Af293,2644830,2647909,-
Afu6g10720,AFUB_076760,99.92,1191,Chr6_A_fumigatus_Af293,2647926,2649944,-
Afu6g10730,AFUB_076770,99.93,1350,Chr6_A_fumigatus_Af293,2650122,2652248,-
Afu6g10740,AFUB_076780,99.72,1065,Chr6_A_fumigatus_Af293,2652894,2654144,+
Afu6g10750,AFUB_076790,99.89,3621,Chr6_A_fumigatus_Af293,2655000,2658888,+
Afu6g10760,AFUB_076800,100.00,879,Chr6_A_fumigatus_Af293,2659743,2660907,-
Afu6g10770,AFUB_076810,100.00,834,Chr6_A_fumigatus_Af293,2660961,2662341,+
Afu6g10780,AFUB_076820,100.00,1596,Chr6_A_fumigatus_Af293,2662482,2664851,+
Afu6g10790,AFUB_076830,99.93,1530,Chr6_A_fumigatus_Af293,2665015,2667089,+
Afu6g10800,AFUB_076840,99.88,1632,Chr6_A_fumigatus_Af293,2667152,2669543,+
Afu6g10810,AFUB_076850,100.00,1467,Chr6_A_fumigatus_Af293,2669581,2672089,+
Afu6g10820,AFUB_076860,100.00,906,Chr6_A_fumigatus_Af293,2672308,2673356,+
Afu6g10830,AFUB_076870,100.00,990,Chr6_A_fumigatus_Af293,2673676,2675282,-
Afu6g10840,AFUB_076880,99.87,789,Chr6_A_fumigatus_Af293,2675461,2677002,-
Afu6g10850,AFUB_076890,99.53,643,Chr6_A_fumigatus_Af293,2677870,2679238,+
Afu6g10860,AFUB_076900,99.89,921,Chr6_A_fumigatus_Af293,2679288,2680278,-
Afu6g10880,AFUB_076910,99.94,1539,Chr6_A_fumigatus_Af293,2682827,2684963,-
Afu6g10890,AFUB_076920,99.88,2502,Chr6_A_fumigatus_Af293,2685059,2688503,-
Afu6g10900,AFUB_076930,99.95,2154,Chr6_A_fumigatus_Af293,2688596,2691336,-
Afu6g10930,AFUB_076950,99.91,1125,Chr6_A_fumigatus_Af293,2693461,2696558,+
Afu6g10940,AFUB_076970,100.00,762,Chr6_A_fumigatus_Af293,2697014,2698455,-
Afu6g10960,AFUB_076980,100.00,240,Chr6_A_fumigatus_Af293,2698751,2698990,-
Afu6g10965,AFUB_076990,100.00,333,Chr6_A_fumigatus_Af293,2699476,2700085,-
Afu6g10970,AFUB_077000,100.00,576,Chr6_A_fumigatus_Af293,2700658,2701233,+
Afu6g10980,AFUB_077010,100.00,3423,Chr6_A_fumigatus_Af293,2701579,2705563,-
Afu6g10990,AFUB_077020,99.95,2088,Chr6_A_fumigatus_Af293,2705742,2709089,-
Afu6g11000,AFUB_077030,100.00,204,Chr6_A_fumigatus_Af293,2710354,2710557,+
Afu6g11010,AFUB_077040,99.96,7734,Chr6_A_fumigatus_Af293,2710858,2718778,+
Afu6g11020,AFUB_077050,99.82,1098,Chr6_A_fumigatus_Af293,2719287,2721648,+
Afu6g11030,AFUB_077060,99.12,1586,Chr6_A_fumigatus_Af293,2722362,2724481,+
Afu6g11040,AFUB_077070,99.69,972,Chr6_A_fumigatus_Af293,2724820,2726503,-
Afu6g11060,AFUB_077080,100.00,645,Chr6_A_fumigatus_Af293,2726544,2727721,-
Afu6g11070,AFUB_077090,100.00,2364,Chr6_A_fumigatus_Af293,2727896,2730328,+
Afu6g11090,AFUB_077110,100.00,126,Chr6_A_fumigatus_Af293,2731064,2731189,-
Afu6g11100,AFUB_077120,100.00,1677,Chr6_A_fumigatus_Af293,2731203,2733162,+
Afu6g11110,AFUB_077130,99.82,1656,Chr6_A_fumigatus_Af293,2733600,2736538,-
Afu6g11120,AFUB_077140,99.16,1780,Chr6_A_fumigatus_Af293,2740296,2746562,-
Afu6g11130,AFUB_077150,100.00,837,Chr6_A_fumigatus_Af293,2746740,2747858,+
Afu6g11140,AFUB_077160,100.00,1974,Chr6_A_fumigatus_Af293,2748134,2750223,-
Afu6g11150,AFUB_077170,100.00,525,Chr6_A_fumigatus_Af293,2751129,2751896,+
Afu6g11160,AFUB_077180,100.00,840,Chr6_A_fumigatus_Af293,2752098,2754000,-
Afu6g11170,AFUB_077190,99.56,1353,Chr6_A_fumigatus_Af293,2754019,2758457,-
Afu6g11180,AFUB_077200,100.00,1092,Chr6_A_fumigatus_Af293,2758541,2763032,-
Afu6g11190,AFUB_077210,99.54,4555,Chr6_A_fumigatus_Af293,2763113,2768503,+
Afu6g11200,AFUB_077220,100.00,2730,Chr6_A_fumigatus_Af293,2771001,2775091,+
Afu6g11210,AFUB_077230,99.90,972,Chr6_A_fumigatus_Af293,2775181,2776329,-
Afu6g11220,AFUB_077240,100.00,3225,Chr6_A_fumigatus_Af293,2777065,2780364,+
Afu6g11230,AFUB_077250,100.00,1878,Chr6_A_fumigatus_Af293,2781206,2783158,-
Afu6g11240,AFUB_077260,100.00,234,Chr6_A_fumigatus_Af293,2783722,2783955,+
Afu6g11250,AFUB_077270,100.00,1854,Chr6_A_fumigatus_Af293,2784279,2786245,-
Afu6g11260,AFUB_077280,100.00,801,Chr6_A_fumigatus_Af293,2786302,2788495,+
Afu6g11270,AFUB_077290,100.00,762,Chr6_A_fumigatus_Af293,2788595,2789830,-
Afu6g11280,AFUB_077300,100.00,768,Chr6_A_fumigatus_Af293,2790205,2791149,-
Afu6g11290,AFUB_077310,100.00,2385,Chr6_A_fumigatus_Af293,2791686,2794522,-
Afu6g11300,AFUB_077320,100.00,3324,Chr6_A_fumigatus_Af293,2794999,2799566,-
Afu6g11310,AFUB_077330,99.99,6771,Chr6_A_fumigatus_Af293,2800855,2808760,+
Afu6g11320,AFUB_077340,99.93,1488,Chr6_A_fumigatus_Af293,2808772,2811674,+
Afu6g11330,AFUB_077350,99.92,1192,Chr6_A_fumigatus_Af293,2811823,2813849,+
Afu6g11340,AFUB_077360,99.88,1644,Chr6_A_fumigatus_Af293,2813859,2816313,-
Afu6g11360,AFUB_077370,100.00,2274,Chr6_A_fumigatus_Af293,2816357,2818988,+
Afu6g11370,AFUB_077380,100.00,2058,Chr6_A_fumigatus_Af293,2819227,2821753,-
Afu6g11380,AFUB_077390,100.00,510,Chr6_A_fumigatus_Af293,2821854,2823196,+
Afu6g11390,AFUB_077400,100.00,1428,Chr6_A_fumigatus_Af293,2823434,2825489,+
Afu6g11400,AFUB_077410,100.00,3210,Chr6_A_fumigatus_Af293,2825956,2829227,-
Afu6g11410,AFUB_077420,100.00,2355,Chr6_A_fumigatus_Af293,2829600,2832547,+
Afu6g11420,AFUB_077430,100.00,1875,Chr6_A_fumigatus_Af293,2832631,2835463,-
Afu6g11430,AFUB_077440,100.00,1680,Chr6_A_fumigatus_Af293,2836690,2839232,+
Afu6g11440,AFUB_077450,100.00,741,Chr6_A_fumigatus_Af293,2839403,2840190,-
Afu6g11450,AFUB_077460,100.00,1998,Chr6_A_fumigatus_Af293,2842490,2845729,-
Afu6g11460,AFUB_077470,99.26,1746,Chr6_A_fumigatus_Af293,2846747,2849693,-
Afu6g11470,AFUB_077480,100.00,1167,Chr6_A_fumigatus_Af293,2849713,2851389,+
Afu6g11480,AFUB_077490,100.00,1602,Chr6_A_fumigatus_Af293,2851713,2853425,+
Afu6g11490,AFUB_077500,100.00,693,Chr6_A_fumigatus_Af293,2854123,2854815,+
Afu6g11500,AFUB_077510,99.75,405,Chr6_A_fumigatus_Af293,2854867,2855271,-
Afu6g11510,AFUB_077520,99.96,2307,Chr6_A_fumigatus_Af293,2855469,2858886,+
Afu6g11520,AFUB_077530,99.92,1311,Chr6_A_fumigatus_Af293,2862365,2863886,+
Afu6g11530,AFUB_077540,99.77,438,Chr6_A_fumigatus_Af293,2864615,2865112,+
Afu6g11540,AFUB_077550,100.00,1641,Chr6_A_fumigatus_Af293,2865816,2867887,-
Afu6g11560,AFUB_077580,99.83,1164,Chr6_A_fumigatus_Af293,2868644,2871057,+
Afu6g11570,AFUB_077590,99.73,1110,Chr6_A_fumigatus_Af293,2871154,2872785,-
Afu6g11580,AFUB_077600,100.00,945,Chr6_A_fumigatus_Af293,2872892,2874580,-
Afu6g11590,AFUB_077610,100.00,732,Chr6_A_fumigatus_Af293,2874608,2875386,+
Afu6g11600,AFUB_077620,100.00,1194,Chr6_A_fumigatus_Af293,2875452,2876848,-
Afu6g11610,AFUB_077630,99.94,1599,Chr6_A_fumigatus_Af293,2878078,2879676,-
Afu6g11620,AFUB_077640,100.00,879,Chr6_A_fumigatus_Af293,2883520,2902459,+
Afu6g11630,AFUB_079620,54.39,1184,Chr6_A_fumigatus_Af293,2895932,2897772,+
Afu6g11650,AFUB_046300,57.16,992,Chr6_A_fumigatus_Af293,2900305,2901321,+
Afu6g11660,AFUB_077650,100.00,1227,Chr6_A_fumigatus_Af293,2902649,2904083,-
Afu6g11670,AFUB_077660,99.81,1566,Chr6_A_fumigatus_Af293,2905116,2906792,-
Afu6g11680,AFUB_077670,99.72,1776,Chr6_A_fumigatus_Af293,2907124,2909819,-
Afu6g11700,AFUB_077690,99.15,1536,Chr6_A_fumigatus_Af293,2911973,2913784,+
Afu6g11710,AFUB_077710,95.45,528,Chr6_A_fumigatus_Af293,2915903,2916483,+
Afu6g11720,AFUB_077720,99.82,1113,Chr6_A_fumigatus_Af293,2917428,2918974,-
Afu6g11740,AFUB_077730,99.01,912,Chr6_A_fumigatus_Af293,2919410,2922949,+
Afu6g11750,AFUB_077740,99.70,1657,Chr6_A_fumigatus_Af293,2923476,2925442,+
Afu6g11760,AFUB_077740,100.00,333,Chr6_A_fumigatus_Af293,2925442,2925774,+
Afu6g11770,AFUB_077760,99.88,849,Chr6_A_fumigatus_Af293,2926410,2927479,+
Afu6g11780,AFUB_077770,99.79,1413,Chr6_A_fumigatus_Af293,2932356,2934376,+
Afu6g11790,AFUB_077800,99.81,525,Chr6_A_fumigatus_Af293,2944024,2944990,-
Afu6g11800,AFUB_077810,100.00,867,Chr6_A_fumigatus_Af293,2948991,2950141,-
Afu6g11810,AFUB_077820,99.77,867,Chr6_A_fumigatus_Af293,2951207,2952200,+
Afu6g11820,AFUB_077830,99.89,927,Chr6_A_fumigatus_Af293,2954046,2955081,-
Afu6g11840,AFUB_077840,99.93,1449,Chr6_A_fumigatus_Af293,2958901,2960930,-
Afu6g11850,AFUB_077850,99.75,1194,Chr6_A_fumigatus_Af293,2961275,2962537,+
Afu6g11870,AFUB_077870,99.87,799,Chr6_A_fumigatus_Af293,2963755,2965221,-
Afu6g11880,AFUB_077880,100.00,1296,Chr6_A_fumigatus_Af293,2966309,2967789,+
Afu6g11890,AFUB_077890,99.86,2793,Chr6_A_fumigatus_Af293,2968307,2972392,-
Afu6g11900,AFUB_077899,99.10,222,Chr6_A_fumigatus_Af293,2978234,2978542,+
Afu6g11910,AFUB_077900,99.92,2571,Chr6_A_fumigatus_Af293,2979806,2982639,-
Afu6g11920,AFUB_077910,99.90,1028,Chr6_A_fumigatus_Af293,2983410,2985177,-
Afu6g11930,AFUB_077920,99.00,1004,Chr6_A_fumigatus_Af293,2985183,2987791,+
Afu6g11950,AFUB_077930,99.81,531,Chr6_A_fumigatus_Af293,2988181,2988832,+
Afu6g11960,AFUB_077940,99.48,771,Chr6_A_fumigatus_Af293,2989707,2990929,-
Afu6g11970,AFUB_077950,99.21,759,Chr6_A_fumigatus_Af293,2991746,2993296,+
Afu6g11980,AFUB_077960,99.75,2384,Chr6_A_fumigatus_Af293,2994433,2997349,+
Afu6g11990,AFUB_077970,100.00,318,Chr6_A_fumigatus_Af293,3000032,3000532,+
Afu6g12000,AFUB_077980,100.00,285,Chr6_A_fumigatus_Af293,3001362,3001996,+
Afu6g12010,AFUB_077995,99.92,1230,Chr6_A_fumigatus_Af293,3003458,3004747,-
Afu6g12020,AFUB_078010,99.47,2094,Chr6_A_fumigatus_Af293,3005074,3008624,+
Afu6g12030,AFUB_078020,99.70,672,Chr6_A_fumigatus_Af293,3009125,3009823,-
Afu6g12040,AFUB_078030,99.62,1581,Chr6_A_fumigatus_Af293,3009975,3012868,+
Afu6g12050,AFUB_078040,99.91,3483,Chr6_A_fumigatus_Af293,3013593,3017507,+
Afu6g12060,AFUB_078050,99.89,938,Chr6_A_fumigatus_Af293,3017908,3019870,-
Afu6g12070,AFUB_078060,99.20,1494,Chr6_A_fumigatus_Af293,3020056,3022097,+
Afu6g12080,AFUB_078070,99.92,11868,Chr6_A_fumigatus_Af293,3023035,3035305,-
Afu6g12090,AFUB_078080,99.84,1857,Chr6_A_fumigatus_Af293,3038291,3040403,+
Afu6g12100,AFUB_069210,65.54,682,Chr6_A_fumigatus_Af293,3042096,3042951,+
Afu6g12110,AFUB_078100,99.85,1341,Chr6_A_fumigatus_Af293,3043561,3044963,+
Afu6g12120,AFUB_078110,99.74,1143,Chr6_A_fumigatus_Af293,3045388,3046594,-
Afu6g12130,AFUB_078120,99.95,2115,Chr6_A_fumigatus_Af293,3048566,3050736,+
Afu6g12140,AFUB_078130,100.00,867,Chr6_A_fumigatus_Af293,3050777,3051699,-
Afu6g12145,AFUB_078140,100.00,261,Chr6_A_fumigatus_Af293,3053470,3053788,-
Afu6g12150,AFUB_078150,99.82,558,Chr6_A_fumigatus_Af293,3055708,3056265,+
Afu6g12160,AFUB_078160,99.95,2094,Chr6_A_fumigatus_Af293,3057570,3059832,+
Afu6g12170,AFUB_078170,100.00,339,Chr6_A_fumigatus_Af293,3059930,3061269,+
Afu6g12180,AFUB_078180,98.64,1320,Chr6_A_fumigatus_Af293,3061800,3064340,+
Afu6g12190,AFUB_078190,99.81,1047,Chr6_A_fumigatus_Af293,3066635,3067681,+
Afu6g12200,AFUB_078200,100.00,324,Chr6_A_fumigatus_Af293,3068206,3068657,+
Afu6g12210,AFUB_078210,100.00,666,Chr6_A_fumigatus_Af293,3069642,3071052,+
Afu6g12220,AFUB_078230,100.00,585,Chr6_A_fumigatus_Af293,3071777,3072444,-
Afu6g12230,AFUB_078240,100.00,1923,Chr6_A_fumigatus_Af293,3072842,3074855,-
Afu6g12240,AFUB_078250,99.92,1281,Chr6_A_fumigatus_Af293,3075736,3077061,-
Afu6g12250,AFUB_078260,99.87,1557,Chr6_A_fumigatus_Af293,3077412,3079875,-
Afu6g12270,AFUB_078270,99.95,3798,Chr6_A_fumigatus_Af293,3079876,3085006,-
Afu6g12280,AFUB_078280,100.00,594,Chr6_A_fumigatus_Af293,3085109,3086436,+
Afu6g12290,AFUB_078290,99.92,2547,Chr6_A_fumigatus_Af293,3087692,3091785,+
Afu6g12300,AFUB_078300,99.17,1443,Chr6_A_fumigatus_Af293,3092400,3097118,-
Afu6g12310,AFUB_078310,99.89,900,Chr6_A_fumigatus_Af293,3097561,3098892,+
Afu6g12320,AFUB_078320,99.93,1455,Chr6_A_fumigatus_Af293,3099032,3100486,-
Afu6g12330,AFUB_078330,99.75,1587,Chr6_A_fumigatus_Af293,3100860,3102650,+
Afu6g12340,AFUB_078340,99.84,3801,Chr6_A_fumigatus_Af293,3103528,3108222,-
Afu6g12350,AFUB_078350,99.96,2856,Chr6_A_fumigatus_Af293,3109614,3113531,+
Afu6g12360,AFUB_078360,99.93,2682,Chr6_A_fumigatus_Af293,3114809,3117604,+
Afu6g12370,AFUB_078370,97.15,1858,Chr6_A_fumigatus_Af293,3118007,3120762,+
Afu6g12380,AFUB_078380,100.00,1110,Chr6_A_fumigatus_Af293,3121197,3122438,-
Afu6g12390,AFUB_078390,100.00,1515,Chr6_A_fumigatus_Af293,3123601,3125892,-
Afu6g12400,AFUB_078400,99.98,5715,Chr6_A_fumigatus_Af293,3126263,3133108,-
Afu6g12410,AFUB_078410,99.94,1626,Chr6_A_fumigatus_Af293,3135231,3140319,+
Afu6g12420,AFUB_078430,99.91,2124,Chr6_A_fumigatus_Af293,3140680,3143410,+
Afu6g12430,AFUB_078440,100.00,687,Chr6_A_fumigatus_Af293,3144533,3146010,-
Afu6g12440,AFUB_078450,99.87,1503,Chr6_A_fumigatus_Af293,3146193,3148176,-
Afu6g12450,AFUB_078460,100.00,300,Chr6_A_fumigatus_Af293,3148860,3149381,+
Afu6g12460,AFUB_078470,99.88,861,Chr6_A_fumigatus_Af293,3149410,3150291,-
Afu6g12470,AFUB_078480,100.00,2259,Chr6_A_fumigatus_Af293,3150501,3152890,+
Afu6g12480,AFUB_078490,100.00,1179,Chr6_A_fumigatus_Af293,3153067,3154613,-
Afu6g12490,AFUB_078500,100.00,399,Chr6_A_fumigatus_Af293,3154783,3155371,+
Afu6g12500,AFUB_078510,100.00,663,Chr6_A_fumigatus_Af293,3155495,3156604,-
Afu6g12522,AFUB_078520,99.41,1870,Chr6_A_fumigatus_Af293,3158293,3161698,+
Afu6g12530,AFUB_078530,99.96,2304,Chr6_A_fumigatus_Af293,3161896,3164722,+
Afu6g12540,AFUB_078540,99.93,1536,Chr6_A_fumigatus_Af293,3164959,3168163,+
Afu6g12550,AFUB_078550,100.00,918,Chr6_A_fumigatus_Af293,3168900,3171709,+
Afu6g12560,AFUB_078560,99.87,2330,Chr6_A_fumigatus_Af293,3171777,3175197,+
Afu6g12570,AFUB_078570,99.76,1686,Chr6_A_fumigatus_Af293,3175586,3177557,-
Afu6g12580,AFUB_078580,100.00,1554,Chr6_A_fumigatus_Af293,3178889,3181554,-
Afu6g12590,AFUB_078590,99.86,693,Chr6_A_fumigatus_Af293,3182166,3182915,-
Afu6g12600,AFUB_078600,99.85,2004,Chr6_A_fumigatus_Af293,3183146,3185640,-
Afu6g12610,AFUB_078610,100.00,1116,Chr6_A_fumigatus_Af293,3187923,3189106,+
Afu6g12620,AFUB_078620,100.00,615,Chr6_A_fumigatus_Af293,3189649,3190472,-
Afu6g12630,AFUB_078630,100.00,3384,Chr6_A_fumigatus_Af293,3191117,3194980,+
Afu6g12640,AFUB_078640,100.00,1977,Chr6_A_fumigatus_Af293,3194999,3197307,-
Afu6g12650,AFUB_078650,100.00,930,Chr6_A_fumigatus_Af293,3197350,3198766,-
Afu6g12660,AFUB_078660,100.00,468,Chr6_A_fumigatus_Af293,3198813,3199723,+
Afu6g12670,AFUB_078670,100.00,1509,Chr6_A_fumigatus_Af293,3200099,3201874,-
Afu6g12680,AFUB_078680,96.32,408,Chr6_A_fumigatus_Af293,3202069,3203845,+
Afu6g12690,AFUB_078690,100.00,1746,Chr6_A_fumigatus_Af293,3204154,3206055,-
Afu6g12700,AFUB_078700,100.00,618,Chr6_A_fumigatus_Af293,3206623,3207799,+
Afu6g12710,AFUB_078710,100.00,1497,Chr6_A_fumigatus_Af293,3207932,3210923,+
Afu6g12720,AFUB_078720,100.00,237,Chr6_A_fumigatus_Af293,3211177,3211760,-
Afu6g12730,AFUB_078730,100.00,1785,Chr6_A_fumigatus_Af293,3211937,3219298,+
Afu6g12740,AFUB_078740,100.00,738,Chr6_A_fumigatus_Af293,3219940,3220875,+
Afu6g12750,AFUB_078750,99.88,819,Chr6_A_fumigatus_Af293,3221512,3222661,+
Afu6g12760,AFUB_078760,99.19,1366,Chr6_A_fumigatus_Af293,3222845,3225228,+
Afu6g12770,AFUB_078770,100.00,1146,Chr6_A_fumigatus_Af293,3225355,3226949,-
Afu6g12780,AFUB_078780,100.00,726,Chr6_A_fumigatus_Af293,3227475,3228312,+
Afu6g12790,AFUB_078790,100.00,1149,Chr6_A_fumigatus_Af293,3228844,3230648,+
Afu6g12800,AFUB_078800,99.13,1035,Chr6_A_fumigatus_Af293,3230762,3232059,+
Afu6g12820,AFUB_078810,99.91,1062,Chr6_A_fumigatus_Af293,3232650,3235395,-
Afu6g12830,AFUB_001900,100.00,2766,Chr6_A_fumigatus_Af293,3235963,3240280,-
Afu6g12840,AFUB_001890,100.00,2181,Chr6_A_fumigatus_Af293,3241109,3244300,+
Afu6g12860,AFUB_001880,100.00,1227,Chr6_A_fumigatus_Af293,3244430,3246490,-
Afu6g12870,AFUB_001870,100.00,2184,Chr6_A_fumigatus_Af293,3246759,3250083,+
Afu6g12880,AFUB_001860,100.00,231,Chr6_A_fumigatus_Af293,3250553,3251830,+
Afu6g12890,AFUB_001850,99.89,2784,Chr6_A_fumigatus_Af293,3252637,3256208,-
Afu6g12900,AFUB_001830,100.00,837,Chr6_A_fumigatus_Af293,3259410,3260559,+
Afu6g12910,AFUB_001840,100.00,2046,Chr6_A_fumigatus_Af293,3256300,3259274,-
Afu6g12920,AFUB_001820,100.00,486,Chr6_A_fumigatus_Af293,3260992,3261477,-
Afu6g12930,AFUB_001810,99.73,2220,Chr6_A_fumigatus_Af293,3262522,3265936,+
Afu6g12940,AFUB_001800,100.00,799,Chr6_A_fumigatus_Af293,3266236,3267678,+
Afu6g12950,AFUB_001790,99.94,1548,Chr6_A_fumigatus_Af293,3268165,3271109,+
Afu6g12960,AFUB_001780,99.70,663,Chr6_A_fumigatus_Af293,3271271,3272391,+
Afu6g12970,AFUB_001770,100.00,1404,Chr6_A_fumigatus_Af293,3272936,3274511,-
Afu6g12980,AFUB_001760,99.93,2736,Chr6_A_fumigatus_Af293,3275550,3278496,+
Afu6g12990,AFUB_001750,100.00,713,Chr6_A_fumigatus_Af293,3279115,3280591,-
Afu6g13010,AFUB_001730,99.69,966,Chr6_A_fumigatus_Af293,3281932,3282958,+
Afu6g13020,AFUB_001740,100.00,558,Chr6_A_fumigatus_Af293,3280742,3281618,-
Afu6g13030,AFUB_001720,99.87,3186,Chr6_A_fumigatus_Af293,3283952,3287852,-
Afu6g13050,AFUB_001710,99.87,2244,Chr6_A_fumigatus_Af293,3289752,3293409,+
Afu6g13060,AFUB_001700,99.96,2274,Chr6_A_fumigatus_Af293,3295984,3299610,+
Afu6g13070,AFUB_001690,99.76,1272,Chr6_A_fumigatus_Af293,3299892,3302464,+
Afu6g13080,AFUB_001680,99.75,3932,Chr6_A_fumigatus_Af293,3302476,3307584,+
Afu6g13090,AFUB_001670,99.95,1956,Chr6_A_fumigatus_Af293,3308298,3310427,+
Afu6g13100,AFUB_001660,100.00,630,Chr6_A_fumigatus_Af293,3310553,3311700,+
Afu6g13110,AFUB_001650,99.59,729,Chr6_A_fumigatus_Af293,3312126,3312854,+
Afu6g13120,AFUB_001640,99.92,6030,Chr6_A_fumigatus_Af293,3313341,3319700,-
Afu6g13130,AFUB_001630,100.00,873,Chr6_A_fumigatus_Af293,3319815,3321183,+
Afu6g13140,AFUB_001620,100.00,699,Chr6_A_fumigatus_Af293,3321489,3322359,-
Afu6g13150,AFUB_001610,99.44,2334,Chr6_A_fumigatus_Af293,3322902,3325360,-
Afu6g13160,AFUB_001600,99.93,1399,Chr6_A_fumigatus_Af293,3325673,3327907,-
Afu6g13170,AFUB_001590,100.00,546,Chr6_A_fumigatus_Af293,3328891,3329582,+
Afu6g13180,AFUB_001580,100.00,1725,Chr6_A_fumigatus_Af293,3330049,3332172,-
Afu6g13190,AFUB_001570,99.95,1863,Chr6_A_fumigatus_Af293,3332932,3336849,+
Afu6g13200,AFUB_001560,99.95,6420,Chr6_A_fumigatus_Af293,3336948,3345633,+
Afu6g13210,AFUB_001550,100.00,2232,Chr6_A_fumigatus_Af293,3346963,3349565,+
Afu6g13220,AFUB_001540,100.00,1014,Chr6_A_fumigatus_Af293,3349691,3350704,-
Afu6g13230,AFUB_001530,99.89,879,Chr6_A_fumigatus_Af293,3353321,3354487,+
Afu6g13250,AFUB_001520,100.00,372,Chr6_A_fumigatus_Af293,3354553,3355891,+
Afu6g13260,AFUB_001510,99.73,4091,Chr6_A_fumigatus_Af293,3357385,3363672,-
Afu6g13270,AFUB_001500,99.96,2415,Chr6_A_fumigatus_Af293,3364933,3368585,+
Afu6g13280,AFUB_001490,99.48,382,Chr6_A_fumigatus_Af293,3368625,3370173,-
Afu6g13290,AFUB_001480,99.76,4131,Chr6_A_fumigatus_Af293,3371147,3375526,+
Afu6g13300,AFUB_001470,100.00,648,Chr6_A_fumigatus_Af293,3375626,3377200,-
Afu6g13310,AFUB_001460,100.00,729,Chr6_A_fumigatus_Af293,3377344,3378721,-
Afu6g13320,AFUB_001450,99.88,2436,Chr6_A_fumigatus_Af293,3379193,3381934,+
Afu6g13330,AFUB_001440,100.00,339,Chr6_A_fumigatus_Af293,3382648,3383137,+
Afu6g13340,AFUB_001430,99.91,1095,Chr6_A_fumigatus_Af293,3383320,3384740,-
Afu6g13346,AFUB_001430,99.73,375,Chr6_A_fumigatus_Af293,3385055,3385590,-
Afu6g13350,AFUB_001420,100.00,1650,Chr6_A_fumigatus_Af293,3388003,3390426,+
Afu6g13360,AFUB_001410,99.97,3486,Chr6_A_fumigatus_Af293,3390734,3394331,-
